sg_symbol,sg_number,crystal_system,volume,formula
Fm-3m,225,cubic,70.26485503431486,Lu1 In1 Cu2
Fm-3m,225,cubic,118.3680124957305,Th2 Bi1 Te1
Fm-3m,225,cubic,51.841801484809345,Ta1 Al1 Fe2
Fm-3m,225,cubic,104.04697144994172,Pm2 Hg1 Ge1
Fm-3m,225,cubic,85.64784031396846,Li1 Tb2 Ir1
Fm-3m,225,cubic,86.14510551161652,Sm2 Ir1 Rh1
Fm-3m,225,cubic,86.78610805694399,Th1 Mg1 Zn2
Fm-3m,225,cubic,108.76203293662125,Pm2 Sn1 Au1
Fm-3m,225,cubic,67.7030807281068,Ta2 Nb1 Ru1
Immm,71,orthorhombic,65.30214899735877,Nb1 In1 Ru2
F-43m,216,cubic,89.11597552367792,Tm1 Cu4 Ag1
Fm-3m,225,cubic,33.62295676736191,Er1 H2
Fm-3m,225,cubic,117.18673674226179,Pr2 Sn1 Hg1
Fm-3m,225,cubic,78.18898624162897,Li1 Mg2 Hg1
Fm-3m,225,cubic,83.63578693071472,Pa1 Au3
Fm-3m,225,cubic,44.84044188541065,Be2 Ir1 Pt1
Fm-3m,225,cubic,111.15210700708852,Nd1 Ho1 In2
Fm-3m,225,cubic,55.73858382000276,Mn1 Al1 Ir2
F-43m,216,cubic,91.29672031000341,Pr1 Mg1 Ni4
Fm-3m,225,cubic,35.4195689209353,Y1 H2
Fd-3m,227,cubic,116.11044877964459,La2 Ir4
Pm-3n,223,cubic,122.39080070815707,V6 Sn2
Fm-3m,225,cubic,112.30803905077741,Yb2 Hg1 Pb1
Fm-3m,225,cubic,62.0391764644601,Mg1 Nb1 Ru2
Fm-3m,225,cubic,69.76281341435468,Li1 In2 Rh1
Fm-3m,225,cubic,51.6432035936172,Mg1 Ga1 Ni2
Fm-3m,225,cubic,94.303377475578,Li1 Sm1 Hg2
Fm-3m,225,cubic,64.13543065615448,Mg1 Sn1 Rh2
Fm-3m,225,cubic,44.859319964869286,Ho1 P1
Fm-3m,225,cubic,111.3435280094244,Gd2 Mg1 Tl1
Fm-3m,225,cubic,53.413110426532704,Zn1 Si1 Rh2
Fm-3m,225,cubic,26.777070605383905,Yb1 O1
R-3m,166,trigonal,99.15593832579609,Li2 Ac1 In1
Fm-3m,225,cubic,71.79797527250362,Hf1 In1 Pd2
Pm-3m,221,cubic,70.5258535717089,K1 Zn1 F3
Fm-3m,225,cubic,67.89269861929678,Sc2 Cu1 Ru1
Fm-3m,225,cubic,110.42768492311875,Ac2 Ni1 Ge1
I4_1/amd,141,tetragonal,120.1667230400006,Na2 Sm2 O4
Fm-3m,225,cubic,69.10838014854873,Sc2 Pd1 Ru1
Fm-3m,225,cubic,92.71100018894421,Dy2 Al1 Zn1
Fm-3m,225,cubic,68.77427692611654,Lu1 Ta1 Os2
Fm-3m,225,cubic,54.74851881701975,Na1 Br1
Fm-3m,225,cubic,79.7811621431629,Th1 Cd1 Rh2
Fm-3m,225,cubic,70.71705437738967,Pa1 Ti1 Tc2
Fm-3m,225,cubic,56.03331782594706,Zn1 Cu1 Pd2
Fm-3m,225,cubic,23.4049867395738,Ta1 H2
Fm-3m,225,cubic,106.1571959384041,Sm2 Ag1 Hg1
Fm-3m,225,cubic,65.45088492624757,Ca1 Te1
Fm-3m,225,cubic,44.536633181544,Be2 Ru1 Pt1
Pm-3m,221,cubic,155.82089833756788,K3 I1 O1
Fm-3m,225,cubic,49.853886527065434,Ti1 Mn1 Co2
F-43m,216,cubic,77.87886520519261,Zr1 Zn1 Ni4
P6/mmm,191,hexagonal,55.654959667470806,U2 Ti1
Fm-3m,225,cubic,35.58213494163238,Pr1 N1
Fm-3m,225,cubic,70.63980132391542,Sc2 Ga1 Os1
Fm-3m,225,cubic,51.455618010567356,Al2 Co1 Ir1
Fm-3m,225,cubic,116.8830725200311,Li1 Ca2 Cd1
Fm-3m,225,cubic,70.75839257292664,Te1 Pb1
Fm-3m,225,cubic,62.365561011655025,Li2 Cd1 Pd1
Fm-3m,225,cubic,103.42077820784205,Yb1 Dy1 Hg2
Fm-3m,225,cubic,28.33209550306773,Ca1 O1
P6/mmm,191,hexagonal,62.45705200191948,Zr1 Be5
Pm-3m,221,cubic,69.44066456551978,Gd1 B6
Fm-3m,225,cubic,46.51410358895111,Er1 Se1
Fm-3m,225,cubic,66.51961306219299,Mn1 Sn1 Pd2
Fm-3m,225,cubic,98.85428973738877,Yb1 Pr1 Zn2
Fm-3m,225,cubic,106.0248555089797,Sm1 Er1 Hg2
Fm-3m,225,cubic,65.37167800946104,Li1 Hf1 Pd2
Fm-3m,225,cubic,90.31608640454257,Sm2 Zn1 Ir1
I-42d,122,tetragonal,153.27426976165006,Ga2 Cu2 S4
Fm-3m,225,cubic,94.83211263672702,Ho1 Er1 Ag2
P4/mbm,127,tetragonal,232.73501765018614,Ce4 Cd2 Pt4
Fm-3m,225,cubic,66.12428314811449,Hf2 Fe1 Os1
Fm-3m,225,cubic,42.52437266232815,Lu1 P1
Fm-3m,225,cubic,95.16935439971589,Lu2 Cd1 Ag1
Fm-3m,225,cubic,137.66418368232016,Sr2 Cd1 Pb1
Pm-3n,223,cubic,149.8890981736659,Nb6 Sb2
Fm-3m,225,cubic,45.157794551151795,Hg1 F2
I4_122,98,tetragonal,158.59881526624653,Cd2 As4
Fm-3m,225,cubic,116.54866327259313,Nd2 Cd1 In1
Fm-3m,225,cubic,60.19944716899588,Zr1 Zn1 Cu2
Fm-3m,225,cubic,53.584609758066335,Nd1 Se1
Fm-3m,225,cubic,64.28648044492375,Li1 Cd1 Pd2
Fm-3m,225,cubic,89.09835495858172,Pa1 Sn1 Au2
Fm-3m,225,cubic,86.17606143814153,Li2 Nd1 Tl1
Fm-3m,225,cubic,114.23931114336244,Ac2 Cu1 Ge1
Fm-3m,225,cubic,56.047717627534695,Ti2 Mn1 Ru1
Fm-3m,225,cubic,46.71065220373646,V1 Ga1 Fe2
F-43m,216,cubic,86.49258251752872,Dy1 Cu5
Fm-3m,225,cubic,115.11933722217896,Ca1 La1 Hg2
Fm-3m,225,cubic,59.281169070010186,Ti2 Tc1 Ru1
Fm-3m,225,cubic,43.0521985578605,Be2 Cu1 Pt1
Fm-3m,225,cubic,62.772941126978075,Ti1 Nb1 Tc2
Fm-3m,225,cubic,70.80441157902246,Li2 Ca1 Si1
Fm-3m,225,cubic,80.27537071697384,Na1 Li2 Sb1
Fm-3m,225,cubic,54.545192540876194,Al1 Fe1 Rh2
Fm-3m,225,cubic,105.35326761207864,Y1 Er1 In2
Fm-3m,225,cubic,96.36071973129008,Pm2 Pt1 Au1
Fm-3m,225,cubic,70.79142464018516,Hf2 Mo1 Ir1
Fm-3m,225,cubic,95.7660439735422,La1 In1 Ag2
Fm-3m,225,cubic,65.9246845318862,Tm1 Ga1 Rh2
Fm-3m,225,cubic,85.5285032267667,Li2 Pm1 Pb1
Fm-3m,225,cubic,48.17972239743248,Be1 Cr1 Ru2
Fm-3m,225,cubic,53.92600778974903,Pb1 F2
Pm-3m,221,cubic,76.05479819219306,La1 Pd3
Fm-3m,225,cubic,99.82149395151663,Ca1 Cd1 Hg2
Fm-3m,225,cubic,57.311509961226584,Li1 Zn2 Pd1
F-43m,216,cubic,90.31021634940821,La1 Mg1 Ni4
Fm-3m,225,cubic,109.55547371710068,Pm2 Ag1 Sn1
Fm-3m,225,cubic,59.26685033231067,Nb1 Si1 Tc2
Fm-3m,225,cubic,67.99308347350122,Sc2 Cu1 Tc1
Fm-3m,225,cubic,67.11385592476921,Ho1 Zn1 Rh2
Fm-3m,225,cubic,69.69206320497207,Hf2 Os1 Rh1
Pm-3m,221,cubic,134.34966607880435,Sr3 As1 N1
Fm-3m,225,cubic,61.44952501846367,Ti2 Tc1 Pd1
Fm-3m,225,cubic,40.53095035711696,Be2 Co1 Pt1
Fm-3m,225,cubic,62.32631900221042,Al1 Cu1 Au2
Fm-3m,225,cubic,89.48761585163201,Yb1 Th1 Pt2
Fm-3m,225,cubic,120.5582149454686,Pr2 Tl1 Cd1
Fm-3m,225,cubic,54.20957903872507,Ti1 In1 Co2
Fm-3m,225,cubic,53.18298072519404,V2 Cr1 Re1
Fm-3m,225,cubic,62.36330966738125,Ti2 Mo1 Pt1
Fd-3m,227,cubic,116.92375473740876,Lu2 Al4
Fm-3m,225,cubic,48.687365023760066,Pa1 As1
Fm-3m,225,cubic,106.64465339324354,Ac1 Pb1 Au2
Fm-3m,225,cubic,39.15246726617644,Sm1 H2
Fm-3m,225,cubic,40.024071134222645,Be2 Co1 Ir1
I4/mmm,139,tetragonal,27.92912812429228,Zr1 H2
Fm-3m,225,cubic,111.77115620043288,Ca1 Sm1 Cd2
Fm-3m,225,cubic,90.4502180442561,Li1 Y1 Hg2
Fm-3m,225,cubic,107.25001142575694,Yb2 Zn1 Pb1
P2_13,198,cubic,110.9535702090499,Si4 Re4
Fd-3m,227,cubic,81.41211671004893,Hf2 Co4
Fm-3m,225,cubic,41.402040680474116,Ho1 S1
Fm-3m,225,cubic,62.44072487055315,Pu1 Te1
Fm-3m,225,cubic,61.18415094966371,Sc1 Ga1 Rh2
Fm-3m,225,cubic,25.89361061876283,Na1 F1
Fm-3m,225,cubic,50.776177881629096,Li1 Al1 Cu2
Pm-3m,221,cubic,71.22753100993548,Pr1 B6
Fm-3m,225,cubic,100.40402932611006,Sm1 Mg3
Fm-3m,225,cubic,55.69499574625461,Li1 Ga2 Ru1
Fm-3m,225,cubic,39.40858048686677,Be1 Fe2 Si1
Fm-3m,225,cubic,52.892893527159025,Li1 Si1 Pd2
Fm-3m,225,cubic,28.851701930776944,Np1 N1
Fm-3m,225,cubic,52.93819663732495,Ti1 Mn2 Al1
Fm-3m,225,cubic,56.70397533028492,Ti1 Al1 Ru2
Fm-3m,225,cubic,107.49250602477281,Ca1 Mg1 Tl2
Fm-3m,225,cubic,49.71317935141972,Ti1 Ga1 Co2
Fm-3m,225,cubic,51.14760528679813,Sc1 Sb1
Fm-3m,225,cubic,68.83538988896413,Sc2 Os1 Pt1
Fm-3m,225,cubic,68.3986859394917,Lu1 Nb1 Ru2
Fm-3m,225,cubic,55.02346110686323,Mg1 Si1 Ir2
Fm-3m,225,cubic,66.31726183705773,Mn1 In1 Pd2
Fm-3m,225,cubic,85.54631291485607,Tb1 Pm1 Rh2
Fm-3m,225,cubic,89.24137330896403,Sm1 In1 Ag2
Fm-3m,225,cubic,76.86596667074473,Sc2 Al1 Zn1
Fm-3m,225,cubic,103.085389727867,Yb2 Sb1 Au1
R-3m,166,trigonal,97.9852563388207,Ca1 Sm1 Zn2
Fm-3m,225,cubic,41.619742582510995,Li1 Be2 Ir1
Fm-3m,225,cubic,52.28962871169595,Nb1 Zn1 Co2
Fd-3m,227,cubic,107.81518939274197,Er2 Ir4
Fm-3m,225,cubic,49.441841870103055,Dy1 As1
Fm-3m,225,cubic,52.07731474486249,Al1 Si1 Ru2
Fm-3m,225,cubic,56.252036606204186,Hf1 Al1 Ni2
Fm-3m,225,cubic,68.11610357930478,Tb1 Ga1 Rh2
Fm-3m,225,cubic,101.32734064893181,Tb1 Lu1 Hg2
Fm-3m,225,cubic,107.1745973239339,Dy2 Tl1 Cd1
Fm-3m,225,cubic,72.97428081716158,Li1 In1 Au2
Fm-3m,225,cubic,91.5180395995956,Nd1 In1 Au2
Fm-3m,225,cubic,107.75250323451102,Dy2 Mg1 Tl1
Fm-3m,225,cubic,98.30396568935532,Pm1 Cd1 Hg2
Fm-3m,225,cubic,135.87575707757387,Ac2 Sn1 Hg1
Fm-3m,225,cubic,96.10015169848639,Tm2 Ag1 Hg1
Fm-3m,225,cubic,77.99105557087493,Li1 Sc2 Au1
Fm-3m,225,cubic,55.23118673050078,Mn1 Zn1 Ir2
Fm-3m,225,cubic,79.89237286697693,Y1 Mg1 Zn2
Fm-3m,225,cubic,86.1599982007693,Dy1 In1 Ag2
Fm-3m,225,cubic,41.65586244951436,Be1 V1 Co2
Fm-3m,225,cubic,43.96435125782292,Fe3 Si1
Fm-3m,225,cubic,48.81841599315927,Ti1 Ga1 Fe2
Fm-3m,225,cubic,83.9734846417466,Li1 Y2 Ru1
I4/mmm,139,tetragonal,56.42139421918365,Zn3 Rh1
Fm-3m,225,cubic,67.59853948790484,Hf1 Cd1 Rh2
Im-3m,229,cubic,128.6679627271932,Tc1 F6
Fm-3m,225,cubic,54.90643674120239,Li1 Ti1 Rh2
Fm-3m,225,cubic,70.9549719257753,Mg1 Zr1 Pd2
Fm-3m,225,cubic,62.62731636418395,Ta2 Fe1 Mo1
F-43m,216,cubic,87.25020905895471,Ho1 Cu4 Pd1
Fm-3m,225,cubic,91.68042062323728,Dy1 Y1 Zn2
Fm-3m,225,cubic,68.26891294321595,K2 O1
Fm-3m,225,cubic,127.30417317411494,Ac1 Ga1 Te2
Fm-3m,225,cubic,52.18185963637607,Cr1 Si1 Ru2
Fd-3m,227,cubic,109.63108614290563,Tb2 Ir4
Fm-3m,225,cubic,128.5282126035143,Na1 Ac1 Tl2
Fm-3m,225,cubic,64.61034401706729,Sc1 Ta1 Ru2
Fm-3m,225,cubic,52.34332727285715,Ti2 Mn1 Co1
Fm-3m,225,cubic,115.54519197649411,Pm2 Tl1 Cd1
Fm-3m,225,cubic,67.63895394870941,Dy1 Zn1 Rh2
R-3m,166,trigonal,143.73686110905305,Sr1 Sn2 As2
Fm-3m,225,cubic,55.52064546373655,Al1 Zn1 Ir2
Fm-3m,225,cubic,54.23138652762799,Al1 V1 Ru2
Fm-3m,225,cubic,63.83426102618481,Li1 Rh2 Pb1
Fm-3m,225,cubic,139.46780202806818,K2 Te1
Fm-3m,225,cubic,68.4167054599272,Sc2 Ni1 Pt1
Fm-3m,225,cubic,50.94087219664687,Al2 Ni1 Ru1
Fm-3m,225,cubic,65.1447436249979,Ta1 Nb1 Tc2
Fm-3m,225,cubic,88.41206582456292,La1 Mg1 Zn2
Fm-3m,225,cubic,80.26932697681075,Sc2 Ag1 Au1
Fm-3m,225,cubic,98.3851082262098,Y1 Mg3
Fm-3m,225,cubic,51.74074082007298,Mn1 V2 Os1
Fm-3m,225,cubic,83.4113464628375,Li2 Ca1 Sn1
Fm-3m,225,cubic,82.75093918399087,Mg2 Pb1
Fm-3m,225,cubic,64.95913765415398,Zn2 Ag1 Au1
Fm-3m,225,cubic,71.05672928310234,Lu1 Cd1 Rh2
Fd-3m,227,cubic,120.73410682733422,Eu2 Pd4
Fm-3m,225,cubic,77.95713394774518,Li2 Mg1 Tl1
Fm-3m,225,cubic,55.42370885188783,V2 Re1 Ru1
Fm-3m,225,cubic,89.99652611077224,Pa1 Tl1 Au2
Fd-3m,227,cubic,114.0361922121676,Nd2 Ir4
Fm-3m,225,cubic,38.381492535594184,Th1 C1
Fm-3m,225,cubic,63.278607669361165,Sm1 Sb1
Fm-3m,225,cubic,66.8401029387958,Sc2 Ir1 Ru1
Fm-3m,225,cubic,56.47592521210081,Li1 Al2 Pt1
Fm-3m,225,cubic,77.95399792416487,Tl1 Br1
Fm-3m,225,cubic,54.618110373805976,V1 Zn1 Ru2
Fm-3m,225,cubic,69.4876080377005,Li2 Yb1 Si1
Fm-3m,225,cubic,92.66381952169685,Li2 Tl1 Bi1
Fm-3m,225,cubic,56.69739316696461,Ti2 Tc1 Ni1
Fm-3m,225,cubic,36.76693970492073,U1 N2
Fm-3m,225,cubic,67.78303436986172,Pa1 Si1 Tc2
Fm-3m,225,cubic,87.9371528739566,Pm1 Ag1 Au2
Fm-3m,225,cubic,84.70060092427975,Sc2 Ag1 Hg1
Pm-3n,223,cubic,176.54882144451122,Zr6 Hg2
Fm-3m,225,cubic,127.25841470563441,Ba1 Tl1 Hg2
Fm-3m,225,cubic,59.59326170745779,Li1 Mg1 Pd2
Fm-3m,225,cubic,56.57717543693587,Pr1 As1
Fm-3m,225,cubic,115.36618637499397,Ac2 Ge1 Pd1
P6/mmm,191,hexagonal,77.59328267549043,Th1 Cd2
Fm-3m,225,cubic,101.70183618745492,Pm2 Cd1 Si1
Fm-3m,225,cubic,86.03221903172559,Yb1 Sm1 Pt2
Fm-3m,225,cubic,54.047829102229656,Ga2 Pt1
Fm-3m,225,cubic,44.68237741808733,Mn1 Co2 Si1
P2_1/c,14,monoclinic,419.08912498570515,Na12 Os4 N8
Fm-3m,225,cubic,104.95417011945588,Li1 Ca2 Ga1
F-43m,216,cubic,93.05189224773851,Tm1 In1 Cu4
Fm-3m,225,cubic,49.398648498571696,Mn2 V1 Ga1
Fm-3m,225,cubic,80.56432311152511,Y1 Pa1 Ru2
I-4,82,tetragonal,236.5560193259164,Al2 Cd1 Te4
Fm-3m,225,cubic,53.365858890730934,Ce1 As1
Fm-3m,225,cubic,50.523657518591406,Gd1 Se1
Fdd2,43,orthorhombic,135.42377486701724,Pd2 F8
Fm-3m,225,cubic,57.92386149962833,Hf1 Be1 Rh2
Fm-3m,225,cubic,90.75248877513879,Li1 Tb1 Hg2
Fm-3m,225,cubic,35.59338344339529,Sc1 S1
Fm-3m,225,cubic,49.19584071872035,Be1 Al1 Rh2
Fm-3m,225,cubic,72.0117180830237,Tm1 Cd1 Rh2
Fm-3m,225,cubic,136.49906982749425,Sr2 Hg1 Pb1
Fm-3m,225,cubic,55.87664513515918,Ti2 Co1 Tc1
Im-3m,229,cubic,130.23900576314682,Hg4 Pt1
Fm-3m,225,cubic,107.31963331333246,Yb2 Ag1 Pb1
Fm-3m,225,cubic,48.51794702815819,Ti1 Fe2 Ge1
Fm-3m,225,cubic,23.359271543745685,Hf1 N1
Fm-3m,225,cubic,111.38346047339388,Yb2 Tl1 Cd1
Fm-3m,225,cubic,60.73633547863003,Ti1 Tc2 W1
Fm-3m,225,cubic,86.53806535290211,Y1 Mg1 Ag2
I-43m,217,cubic,226.02189649626723,Tl3 V1 S4
Fm-3m,225,cubic,85.79224518053736,Li2 Yb1 Pb1
Fm-3m,225,cubic,39.909769375448946,Be2 Ni1 Ir1
Fm-3m,225,cubic,85.5327802321369,Y2 Zn1 Ir1
Fm-3m,225,cubic,70.71463375212615,Hf1 Zr1 Tc2
F-43m,216,cubic,93.2245405074614,Ho1 Cd1 Cu4
Pm-3n,223,cubic,142.02932037193315,Ti6 Sb2
Fm-3m,225,cubic,45.64764461814171,Li1 Ni2 Ge1
Fm-3m,225,cubic,60.42678144456414,Ta1 Al1 Os2
Fm-3m,225,cubic,68.5333011823765,Mg1 In1 Pd2
F-43m,216,cubic,86.21190260411508,Ho1 Cu5
Fm-3m,225,cubic,47.869944962854454,Mn3 Ge1
Fm-3m,225,cubic,113.14250172257285,Sm2 Tl1 Hg1
P6/mmm,191,hexagonal,62.3438111986067,Sc1 Be5
Fm-3m,225,cubic,70.17182587076331,Lu1 Sn1 Ru2
Fm-3m,225,cubic,73.26104800811724,Li1 Zr1 Au2
Fm-3m,225,cubic,90.93672786550222,Pm2 Zn1 Os1
Fm-3m,225,cubic,105.31903586499588,Pm2 Sn1 Pd1
Fm-3m,225,cubic,68.38453149974148,Mg2 Pd1 Au1
Fm-3m,225,cubic,96.61875233587705,Y1 Ho1 Ag2
Fd-3m,227,cubic,58.85208867972721,Li2 Zn2
Fm-3m,225,cubic,42.81277877911906,Tb1 S1
Fm-3m,225,cubic,138.78525396211086,K1 Ac1 Te2
Fm-3m,225,cubic,53.6232260204467,Mn1 Al1 Ru2
Fm-3m,225,cubic,81.78147719843436,Y2 Cu1 Ru1
Fm-3m,225,cubic,49.231818159504975,Ti1 Zn1 Co2
Fm-3m,225,cubic,58.37875128371214,Ti1 V1 Re2
Fm-3m,225,cubic,46.298578474676816,Be2 Ru1 Au1
Fm-3m,225,cubic,102.55684975934716,Tm1 Lu1 In2
Fm-3m,225,cubic,56.049711044475124,V1 Tc2 Ge1
Fm-3m,225,cubic,97.79906358896048,Li1 Y2 Al1
Fm-3m,225,cubic,68.43447519078325,Pa1 Zn1 Ru2
Fm-3m,225,cubic,74.70878412688731,Sc2 Cu1 Au1
Fm-3m,225,cubic,63.08670736345263,Yb1 Ga1 Rh2
Fm-3m,225,cubic,100.99405238584849,Pr1 Mg1 Cd2
Fm-3m,225,cubic,70.63171472825084,Li3 Sb1
I4/mmm,139,tetragonal,56.29528523217387,Hf2 Cu1
Fm-3m,225,cubic,68.28605257754207,Li1 Mg2 Pd1
Fm-3m,225,cubic,109.898251703585,Sm1 Dy1 In2
Fm-3m,225,cubic,59.87660038070827,Nb1 Zn1 Ru2
Fm-3m,225,cubic,136.99722744948318,K1 Tl2 Bi1
Fm-3m,225,cubic,78.50345081106215,Zr1 Cd1 Au2
Fm-3m,225,cubic,124.47717390420334,Ca1 La1 Mg2
Fm-3m,225,cubic,62.03118732128256,Sc1 Mn1 Rh2
Fm-3m,225,cubic,91.60284692270167,Y1 Ho1 Zn2
Fm-3m,225,cubic,115.99563075559011,Pm2 Mg1 Tl1
Fm-3m,225,cubic,67.53465551448602,Y1 Ga1 Rh2
Fm-3m,225,cubic,50.45958082767698,Sr1 F2
Fm-3m,225,cubic,89.62335593505061,Sm1 In1 Au2
Fm-3m,225,cubic,65.22716487343071,Sc2 Ni1 Ru1
Fm-3m,225,cubic,72.1647608581011,Lu1 Zr1 Ru2
Fm-3m,225,cubic,71.84902744008954,Yb1 Hf1 Ir2
Fm-3m,225,cubic,66.4972791848309,Mg1 Zr1 Rh2
Fm-3m,225,cubic,106.71927559278518,Dy1 Ho1 In2
Fm-3m,225,cubic,93.8836223061413,Th1 Sn1 Au2
Fm-3m,225,cubic,91.37151402707246,Pm2 Cu1 Pt1
Fm-3m,225,cubic,55.56116068923111,Al2 Ru1 Pt1
Fm-3m,225,cubic,42.39412603881251,Li1 Si1 Ni2
F-43m,216,cubic,93.8449957648725,Sm1 Cu4 Ag1
Fm-3m,225,cubic,65.90044814658037,Zr1 Cd1 Cu2
Fm-3m,225,cubic,90.9923505699506,Li2 La1 In1
Fm-3m,225,cubic,55.4841631946197,Mn1 Zn1 Rh2
Fm-3m,225,cubic,65.02250397091173,Sc1 Nb1 Ru2
F-43m,216,cubic,94.24667314434237,Y1 Mg1 Cu4
Fm-3m,225,cubic,92.66852133069838,Th1 In1 Au2
Fm-3m,225,cubic,70.70728107805849,Lu1 Hf1 Ru2
Fm-3m,225,cubic,106.96914540744284,Yb1 Tl2 Cd1
Fm-3m,225,cubic,49.06000322184841,Sm1 P1
Fm-3m,225,cubic,102.26154158973821,Yb1 Nd1 Ag2
Fd-3m,227,cubic,114.9461266768901,La2 Rh4
Fm-3m,225,cubic,66.17257969415294,Sc1 In1 Cu2
Fm-3m,225,cubic,103.08416900781208,Li1 Sm1 Tl2
Fm-3m,225,cubic,55.47338299093144,Li1 Zn2 Ir1
Fm-3m,225,cubic,47.00148261374305,Fe1 Co2 Ge1
Fm-3m,225,cubic,47.89510104859698,Dy1 Se1
Fm-3m,225,cubic,66.56868222823063,Er1 Ga1 Rh2
Fm-3m,225,cubic,85.00150842479881,Y2 Zn1 Ru1
Fm-3m,225,cubic,48.63016283325839,Tb1 Se1
Fm-3m,225,cubic,83.32595848129434,Tm2 Ag1 Ru1
Fm-3m,225,cubic,76.5063041326009,Tm1 Cd1 Pd2
Fm-3m,225,cubic,94.47914129670724,Ce1 Tl1 Au2
Fm-3m,225,cubic,93.28223663706196,Li1 Pr2 Os1
Fm-3m,225,cubic,124.63553018867039,La2 Tl1 Hg1
Fm-3m,225,cubic,69.66661040425848,Tl1 Cl1
Fm-3m,225,cubic,66.49479329920237,Mg2 Ag1 Rh1
Fm-3m,225,cubic,81.01674172385799,Lu2 Ag1 Ru1
Fm-3m,225,cubic,55.243028629032864,Li1 Al2 Ir1
Fd-3m,227,cubic,107.35294943727804,Ho2 Rh4
P-3m1,164,trigonal,76.24345339963696,Ce1 Cd2
Fm-3m,225,cubic,52.07295116972982,Li1 V1 Rh2
Fm-3m,225,cubic,39.03377597624794,Pu1 O2
Fm-3m,225,cubic,61.5127991685303,Mg1 Ga1 Pd2
Fm-3m,225,cubic,84.64413926045178,Ho1 Cd1 Au2
Fm-3m,225,cubic,119.61544207959935,Li1 Ac2 Ge1
Fm-3m,225,cubic,57.375247038002584,Ti2 Fe1 Ir1
Fm-3m,225,cubic,45.78197103286814,Tm1 Se1
Fm-3m,225,cubic,64.50433507510603,Mg1 In1 Rh2
Fm-3m,225,cubic,44.25498384603723,Ba1 O1
Fm-3m,225,cubic,70.24761193936388,Li3 Hg1
Fm-3m,225,cubic,35.27691480702658,Sr1 O1
Fd-3m,227,cubic,278.0708322578982,Hg4 Pt4 O14
Fm-3m,225,cubic,55.728736293927426,Al2 Au1
Fm-3m,225,cubic,63.546529167956336,Ta1 Ti1 Re2
Fm-3m,225,cubic,54.406199348297555,Th1 As1
Fm-3m,225,cubic,57.24934956958447,Cs1 F1
Fm-3m,225,cubic,105.99738457557763,Ac1 Tl1 Au2
Fm-3m,225,cubic,52.15211883644173,Li1 Ge1 Rh2
Fm-3m,225,cubic,50.80855392693789,Eu1 F2
Fm-3m,225,cubic,81.90443454561382,Er2 Zn1 Ru1
Fm-3m,225,cubic,118.82752803092161,K1 Na2 Sb1
Fm-3m,225,cubic,46.69512986523882,Ca1 S1
Fd-3m,227,cubic,91.23589200392075,Lu2 Fe4
Fm-3m,225,cubic,29.757547005856793,Y1 N1
F-43m,216,cubic,61.749332142454456,Hg1 Se1
Fm-3m,225,cubic,94.86453739358578,Li1 Mg1 Tl2
Fm-3m,225,cubic,51.34603397755266,Mn2 Al1 W1
Fm-3m,225,cubic,91.5154638933287,Li1 Nd2 Os1
Fm-3m,225,cubic,112.62770549251904,Ca1 Pm1 Cd2
I4/mmm,139,tetragonal,58.67365210870494,Hf2 Pd1
Fd-3m,227,cubic,116.76542668659272,Sr2 Ir4
Fm-3m,225,cubic,67.09037541520462,Hf1 Sn1 Ru2
Fm-3m,225,cubic,66.86630776884694,Yb1 Nb1 Ru2
Fm-3m,225,cubic,97.0194347330583,Li1 Nd1 Hg2
Fm-3m,225,cubic,100.3737449600111,Pm2 Ag1 Ge1
Fm-3m,225,cubic,62.18758484880791,Ti2 Al1 Tc1
Fm-3m,225,cubic,89.3193605591435,Li1 Pm2 Ru1
Fm-3m,225,cubic,100.12566238599258,Pm2 Mg1 Si1
Fm-3m,225,cubic,60.95028877960214,Sc1 Ga1 Ru2
Fm-3m,225,cubic,90.86675605568149,Ca1 Pm1 Pd2
I4/mmm,139,tetragonal,51.17435019314361,Mn1 Au2
Fm-3m,225,cubic,76.80736821499255,Pm1 Cd1 Rh2
Fm-3m,225,cubic,42.61478023313901,Mn1 Be2 Rh1
Fm-3m,225,cubic,110.0063719220448,Nd2 Ag1 Hg1
Fm-3m,225,cubic,66.69451764356305,Ta2 Re1 Mo1
Fm-3m,225,cubic,96.9117205772741,Er2 Mg1 Al1
Fm-3m,225,cubic,41.0460421451519,Li1 Co2 Si1
Fm-3m,225,cubic,60.80964997677422,Mn1 Sn1 Ru2
R-3m,166,trigonal,66.36925847905617,Yb1 Ta1 Ru2
Fm-3m,225,cubic,116.17004831319052,Na1 Pr1 Tl2
Fm-3m,225,cubic,62.29364762506421,Sc1 Ti1 Ru2
P2_1/c,14,monoclinic,318.49976619177255,U8 O16
Fm-3m,225,cubic,69.90326934673533,Li1 Sc2 Os1
Fm-3m,225,cubic,60.42719889503424,Tb1 Sb1
Fm-3m,225,cubic,72.59202458235961,Li1 In2 Pt1
Fm-3m,225,cubic,96.71604751799694,Pm2 Ge1 Pd1
Fm-3m,225,cubic,88.70106327338071,Ca1 Pm1 Pt2
Fm-3m,225,cubic,104.9858480146906,Sm1 Tm1 Hg2
Fd-3m,227,cubic,61.2826156312741,Li2 Ga2
Fm-3m,225,cubic,58.39411011537221,Dy1 Te1
Fm-3m,225,cubic,98.50835474943833,Pm2 Si1 Ag1
