sg_symbol,sg_number,crystal_system,volume,formula
P2_12_12_1,19,orthorhombic,341.1500764594685,Te4 F16
C222_1,20,orthorhombic,141.9475899012414,Fe2 P8
P4_32_12,96,tetragonal,405.77293454825804,Na8 Mn8 O12
P-3m1,164,trigonal,51.80686785361822,Li2 Sn1 N2
P6_3/mmc,194,hexagonal,183.92166799938724,Cs2 Ni2 F6
Pnma,62,orthorhombic,333.73527244766973,Pb4 Cl8
Pmn2_1,31,orthorhombic,175.84214598712748,Li4 Mn2 Si2 O8
P6_3,173,hexagonal,556.6065317174003,La6 Si2 Ag2 S14
P2_1,4,monoclinic,359.56795988315963,Na6 Sn2 P2 C2 O14
Pc,7,monoclinic,470.258319070784,Rb4 P2 H6 Se2 O16
P-42_1m,113,tetragonal,231.4067311320514,W4 O12
Cmc2_1,36,orthorhombic,142.41503568539997,V2 Zn4 N6
P1,1,triclinic,112.25029835757317,Rb1 Sn1 F3
Pc,7,monoclinic,553.9477642092008,Ba6 As12
Fm-3m,225,cubic,191.50204456075932,Cs2 Mn1 F6
Pm,6,monoclinic,194.1771442041117,H6 Pb1 C1 N1 Cl3
P1,1,triclinic,147.72274821738253,Sr2 W2 N6
C2/c,15,monoclinic,179.50275979615395,Si4 O8
C2,5,monoclinic,142.2995923097532,Ca2 B5 Os3
P-6c2,188,hexagonal,456.32060578877196,Rb2 Ta2 Ge6 O18
R3m,160,trigonal,142.93098599806194,Li1 Mn3 Cr1 O8
Cc,9,monoclinic,233.27004046754377,B2 Cl2 O4 F8
Im-3,204,cubic,324.3419069712095,N6 O12
Pc,7,monoclinic,835.0315421668472,Ba2 Ca4 I12
P1,1,triclinic,275.9192393908998,Hf4 Ti4 O16
P2,3,monoclinic,160.2481403092055,Ge1 Pb3 O5
P-42_1m,113,tetragonal,368.28638786105483,Sr4 Zn2 Ge4 O14
Cm,8,monoclinic,694.693945661559,Si12 O24
Pa-3,205,cubic,1880.6241308798803,Ti8 Br32
Cmce,64,orthorhombic,341.20473077110466,Si16 Ru8
R3,146,trigonal,213.48404460403532,Mg1 Te1 H12 O9
I-42d,122,tetragonal,177.82369795336416,Ge2 Se4
P-43n,218,cubic,763.8238299956463,Na8 Al6 Ge6 Cl2 O24
Pna2_1,33,orthorhombic,196.896776603425,Ti4 Zn4 N8
P6_3mc,186,hexagonal,580.269666481676,Sr8 Cl12 O2
I4/mmm,139,tetragonal,259.9172116044496,Cs3 Tl1 F6
I4/mcm,140,tetragonal,153.9027464351469,K2 Mn2 F6
I4mm,107,tetragonal,225.54454819036553,Cs2 Zr1 Tl1 O1 F5
C2/c,15,monoclinic,178.91868757264257,Bi4 O8
P-43n,218,cubic,779.0075994955928,Na8 Al6 Ge6 Br2 O24
P2_1/c,14,monoclinic,144.21159172436074,V2 F8
R-3c,167,trigonal,188.9781472153477,Rb2 N2 O6
Pnnm,58,orthorhombic,857.0574156409496,S24
C2/c,15,monoclinic,224.67769077422756,Li8 Mn4 O8 F4
R-3m,166,trigonal,87.47522089014595,Mn1 Br2
Cmc2_1,36,orthorhombic,230.20179567305354,Hg2 Br4
P-43n,218,cubic,822.65479319815,K8 Al6 Si6 Cl2 O24
P4_22_12,94,tetragonal,185.89122266492413,Li8 Co2 O8
R-3m,166,trigonal,280.3658562819535,Pb2 I4
P1,1,triclinic,254.99265789220604,Al11 N1 O15
Immm,71,orthorhombic,153.7473731931575,Rb2 S2
P1,1,triclinic,128.59915768576244,Li8 Ni1 O5 F1
Fddd,70,orthorhombic,594.2723536977251,K8 P12
P2_12_12_1,19,orthorhombic,309.71528967315726,V4 O4 F12
P4_12_12,92,tetragonal,626.2611416060407,Tb8 Ti8 O28
C2,5,monoclinic,198.33619059592078,K4 Li2 B2 O6
Fddd,70,orthorhombic,387.8868496136728,Ir4 Cl12
Fm-3m,225,cubic,196.85880534694587,K3 W1 F6
Fm-3m,225,cubic,165.02600149738407,Rb2 Mn1 F6
F-43m,216,cubic,47.53187264507629,Ga1 As1
P1,1,triclinic,204.28786953086154,Li1 Sb1 Te2 W1 O12
P-1,2,triclinic,383.52662921141376,Re6 Se8 Cl2
R3m,160,trigonal,161.4404128498412,Zn4 S4
P1,1,triclinic,184.0248820874314,Li4 Cr2 O8
P2_13,198,cubic,110.1847364972429,Si4 Os4
P1,1,triclinic,84.20230181311236,Li2 B2 H8
I-4,82,tetragonal,96.28050568439716,Al1 P1 O4
P2_1/c,14,monoclinic,496.3163105931809,B8 F24
P-3m1,164,trigonal,75.11362529718055,Mg1 Cl2
Fm-3m,225,cubic,155.39399694626968,Ca1 Sn1 F6
R-3m,166,trigonal,516.2082110264977,Pt6 Cl12
R-3m,166,trigonal,98.6711694109327,Cd1 Br2
P-42_1m,113,tetragonal,259.3377949789883,Y4 Be4 Si2 O14
Cc,9,monoclinic,549.3437105612667,K4 Tc4 Cl12
Cmc2_1,36,orthorhombic,284.8350478404849,Cs4 Pb2 O6
P2_12_12,18,orthorhombic,1371.1476557506376,Nb8 P4 S40
Cm,8,monoclinic,274.9157368368449,Zn6 B2 P2 O14
Pmc2_1,26,orthorhombic,251.33762143163653,Ca4 Ta4 N4 O8
P4_2/mnm,136,tetragonal,215.0134203934271,Nb4 Co2 O12
F-43m,216,cubic,46.27425878205889,Cu1 Br1
I4_1/amd,141,tetragonal,198.46984045848595,Sr2 Li8 N4
P-1,2,triclinic,327.39826858527243,Nb4 S12
P4_2/nmc,137,tetragonal,1109.0215590844423,Hg8 I16
R3,146,trigonal,174.20863789011207,Cs1 Cd1 N3 O6
P2_1,4,monoclinic,277.99864011836524,Na2 Fe2 P4 O14
Ima2,46,orthorhombic,270.29737605676803,Na4 Mg2 Al2 F14
P6_3,173,hexagonal,508.0022558728072,Sm6 Cu2 Si2 S14
P3m1,156,trigonal,104.88773240039247,Si5 C5
Cc,9,monoclinic,214.86759511730813,Li2 Co2 P2 O8
Amm2,38,orthorhombic,226.4679788423843,Mn6 O3 F9
Pmn2_1,31,orthorhombic,359.9462982680616,Li6 Sb2 S8
C2/c,15,monoclinic,367.1207380923895,K4 P4 O10 F4
P4/nmm,129,tetragonal,332.93555099201,K6 I2 O10
P1,1,triclinic,173.29770609716908,Li3 Fe2 Si2 O8
Cc,9,monoclinic,228.8678076929706,Si4 P4 N12
C222,21,orthorhombic,312.60541803297457,Ce5 Zr3 O16
P2_1,4,monoclinic,238.47443457150976,Li2 Fe2 C4 O12
P6_3/mmc,194,hexagonal,123.58940612995771,In2 Ag2 O4
P2_1/c,14,monoclinic,972.785799081624,Cr8 Te24
R3c,161,trigonal,465.3001756749266,P8 O20
Cmc2_1,36,orthorhombic,248.25826587655493,Lu6 Al2 O12
Cmc2_1,36,orthorhombic,233.9026159541951,Na4 Pt2 Se4
P2_1/c,14,monoclinic,140.5478308875329,Fe4 O4 F4
I-4c2,120,tetragonal,232.43957495625853,Ce2 Ni8 Sn4
Pna2_1,33,orthorhombic,808.6991035902398,S12 O36
C2/c,15,monoclinic,350.9771405008352,Sr4 Re4 N12
Pc,7,monoclinic,304.44156296976905,Li4 P4 W2 O16
Pnma,62,orthorhombic,828.8675520415317,P8 Cl8 O8 F16
Pna2_1,33,orthorhombic,421.40743431338313,Na8 Mg4 Si4 O16
Fm-3m,225,cubic,439.1389569125569,Cs2 Te1 I6
P2_12_12_1,19,orthorhombic,436.572462404818,K4 P4 H8 O16
P-43n,218,cubic,589.8842615513831,Mn8 Be6 Si6 S2 O24
P2_12_12_1,19,orthorhombic,1002.2165458168084,Ca24 Al16 N32
Pm-3m,221,cubic,80.19310340748014,Rb1 Mn1 F3
Pnna,52,orthorhombic,706.1917603781434,Ga8 Cl16
R-3,148,trigonal,124.75459261468936,Mn1 Sn1 F6
P2_1/c,14,monoclinic,485.0517018003498,K12 B4 N8
Pmn2_1,31,orthorhombic,71.08932577578284,Mn2 H2 O4
P1,1,triclinic,233.21422320980818,H16 Pt2 O12
P4bm,100,tetragonal,392.61703803823826,K4 V2 P4 O16
R-3,148,trigonal,101.87794627368343,Ni1 Pt1 F6
R-3,148,trigonal,117.42748406752845,Cr1 Hg1 F6
R3m,160,trigonal,146.2675752727475,Mg2 Mn3 O8
P3m1,156,trigonal,111.21283974458525,Cu2 I2
Pc,7,monoclinic,940.2078000840224,Ga2 Te2 I14
Pc,7,monoclinic,402.60390486586647,H32 N8 O4
P6_3mc,186,hexagonal,108.22632510121181,Na2 Sn2 N2
C2,5,monoclinic,134.0641188508842,Li1 Fe1 As2 O7
Pnma,62,orthorhombic,556.7601073582349,Ba4 Be8 Si8 O28
P6_3/mmc,194,hexagonal,386.9562840088375,Si6 O12
R-3c,167,trigonal,110.8614119017487,V2 F6
Pna2_1,33,orthorhombic,323.2306043972019,Li4 H12 C4 O12
I-4,82,tetragonal,196.72060459865824,Ag1 H4 W1 S4 N1
P6_1,169,hexagonal,855.195627534047,In6 Ga6 Se18
I-4,82,tetragonal,68.41001071478529,Li1 Si1 B1 O4
C2/m,12,monoclinic,271.49438355332364,Sr4 Ta4 N4 O8
I-43m,217,cubic,357.9747079416195,Al6 Cd4 S1 O12
Pmn2_1,31,orthorhombic,559.809094058278,In10 S10 Br2
P4/nmm,129,tetragonal,118.14184710672663,Sr2 Ti2 N4
P2_1,4,monoclinic,733.7350341549378,Ho8 Ag8 S16
C2/c,15,monoclinic,185.2698355631716,Mg2 H4 S2 O10
Pnma,62,orthorhombic,575.7030963882587,Ca16 C4 N16
I-4m2,119,tetragonal,95.78465102408119,Si1 H8
P1,1,triclinic,172.71095507394523,Li3 Cu3 P2 O8
I-4,82,tetragonal,156.20436283643653,Cr2 Ag1 Bi1 O8
Cc,9,monoclinic,231.02378842884275,B2 Cl2 O4 F8
Pnnm,58,orthorhombic,797.9793773032816,Ca18 B12 N24
Pmn2_1,31,orthorhombic,106.37844937262665,Fe2 Sb2 As2
Pna2_1,33,orthorhombic,403.7229368003025,Fe4 P4 O16
P-42_1m,113,tetragonal,242.04266648135842,Tb2 Ag2 Te4
Cc,9,monoclinic,315.19186597899693,Li2 Mn2 P4 O14
P-31m,162,trigonal,125.64990245305229,Hg1 Sb2 O6
P-1,2,triclinic,182.78765094567277,Ca4 W2 N4
P1,1,triclinic,202.90849017707887,Li4 V1 Cr1 Te2 O12
Cmc2_1,36,orthorhombic,451.2527483840374,Er6 Ga2 S12
Cc,9,monoclinic,373.30219121194256,Mn2 P6 O18
Im-3,204,cubic,220.87794080174493,W4 O12
P2_1,4,monoclinic,328.2741529110986,Na2 Sn2 P2 C2 O14
R-3m,166,trigonal,157.8584714172799,Ca3 Hf3 N6
I-42m,121,tetragonal,95.25240495597933,V1 Cu3 O4
P-3m1,164,trigonal,109.90074166278133,Sr2 Mg1 H6
P2_12_12_1,19,orthorhombic,438.33481261855985,H24 S4 N8 O16
P-42_1c,114,tetragonal,1191.837986713673,Li24 V8 S32
R3m,160,trigonal,142.41836684215008,Li2 Mn3 Ni1 O8
F-43m,216,cubic,121.34409107483067,Zn1 S1 O4
I-42d,122,tetragonal,74.39085387543457,Be2 Zn2 O4
Pmn2_1,31,orthorhombic,677.6201519427258,Er4 Cu12 Te12
Cc,9,monoclinic,544.6409387455242,Cd8 Ge2 S12
P1,1,triclinic,2015.5409328837816,Li2 S8
P3m1,156,trigonal,69.84785403251556,Ca1 Al1 Si1 H1
P1,1,triclinic,273.48637002591767,Li1 V2 P4 H2 O16
C2/c,15,monoclinic,191.59976222982328,Cr4 F10
P2/c,13,monoclinic,445.06823971784206,Li2 Al2 Si8 O20
Ama2,40,orthorhombic,444.975008688308,Rb2 Ta2 Cu4 Se8
R-3m,166,trigonal,252.54663286022847,Ba3 C3 N6
R3m,160,trigonal,141.41874087014259,Li1 Fe3 O3 F4
P-6m2,187,hexagonal,98.43956748113732,K1 Zn1 Sb1
R-3m,166,trigonal,96.20780211659994,Rb2 O1
P-4m2,115,tetragonal,44.72711163804115,Al1 Ga1 N2
C2/m,12,monoclinic,81.22876501505604,Ca1 In2 N2
Ia-3,206,cubic,509.5783304651396,Li24 Sc8 N16
P2_12_12_1,19,orthorhombic,567.4852268289022,B8 Se8 O28
R3c,161,trigonal,531.7625738777235,Ga4 Te6 H12 O24
Pa-3,205,cubic,1371.944940585863,Ba12 Re24 N48
P4/nmm,129,tetragonal,146.19663698210158,Ba2 Hf2 N4
F-43m,216,cubic,40.475675140540325,Zn1 S1
Pna2_1,33,orthorhombic,980.2067804068204,Li60 Cr8 N36
F-43m,216,cubic,11.917209407887151,B1 N1
Cmc2_1,36,orthorhombic,310.7467954504355,Cs4 Co2 Si2 O8
Pna2_1,33,orthorhombic,446.8942278040948,Li4 Zn4 P4 H8 O20
I-4,82,tetragonal,154.80186581556563,Li1 Ca1 U1 F8
R3m,160,trigonal,141.92444887982163,La1 H3 C3 O6
I-42d,122,tetragonal,202.5327958516508,In2 Ag2 S4
I4/mmm,139,tetragonal,108.67911226726943,Sr2 Hf1 O4
P6_3mc,186,hexagonal,101.5310430727155,Li2 B2 H8
F-43m,216,cubic,24.820474844853734,Zn1 O1
Cmc2_1,36,orthorhombic,259.0334048591238,Na4 Si8 N12
P6_3mc,186,hexagonal,104.86286284361582,Cd2 S2
P3m1,156,trigonal,91.39033245965607,Er1 Cu1 Se2
P3_121,152,trigonal,120.33569695335169,Si3 O6
P2_13,198,cubic,119.52199051094512,Ge4 Rh4
I2_13,199,cubic,319.834455052879,K4 Pb4 O6
Cc,9,monoclinic,262.14518695791577,Ga4 Se6
Pnma,62,orthorhombic,1186.3266846155145,P4 Br28
P6_3cm,185,hexagonal,335.92334338037034,La6 F18
Cmc2_1,36,orthorhombic,197.7651759545549,Ba2 Na4 O4
P-1,2,triclinic,346.7964115076496,Sr6 Ga6 N10
P4mm,99,tetragonal,142.43136003177352,Ti1 Zn1 Bi2 O6
Cmc2_1,36,orthorhombic,153.3378012522026,B8 O12
P2_1,4,monoclinic,478.06708705338804,Li2 Sb2 P8 O24
I4_1md,109,tetragonal,137.2277324447662,Nb2 Cr2 O8
P3_121,152,trigonal,129.14456331315466,Ge3 O6
Pna2_1,33,orthorhombic,351.44609086032443,Li4 Co4 Si4 O16
I-4m2,119,tetragonal,156.83737627452632,Sr1 Li1 Nb2 O6 F1
I4/mmm,139,tetragonal,231.42202295858897,Rb2 Cd1 Cl4
I4/mmm,139,tetragonal,166.55239309198132,Cs2 Ca1 H4
P6_3mc,186,hexagonal,227.72503910299213,K2 Sn2 Sb2
P-62c,190,hexagonal,159.38400942541256,Ca2 Be6 O8
I-42d,122,tetragonal,113.5247044701699,Li2 Ag2 F4
I4_1md,109,tetragonal,139.51720284041238,Ta2 Rh2 O8
I4_1md,109,tetragonal,126.35107686616499,Ti2 V2 O8
I-42d,122,tetragonal,321.032488732658,Sr2 Sm4 S8
C2,5,monoclinic,200.44786099497816,Nb2 Br4 O2
P4_12_12,92,tetragonal,579.4944019634909,Er8 Ge8 O28
P-3m1,164,trigonal,62.71146526780032,Mg2 H2 O3
P6_3/mmc,194,hexagonal,220.04136818609848,La2 H2 Br4
P2_1/m,11,monoclinic,218.52988805199536,Rb2 P2 H4 O8
Cm,8,monoclinic,734.2711912299511,Ca20 Nb4 N20
P1,1,triclinic,404.651110204242,Cs2 Li3 I5
Cmm2,35,orthorhombic,155.93434021787868,V2 Mo1 O8
I4/mcm,140,tetragonal,260.12968132244566,Tl2 Ga2 Te4
I-42m,121,tetragonal,141.19361586829132,Si3 Ni1 P4
P1,1,triclinic,559.4121678542964,K2 Nb2 Cl12
P-62m,189,hexagonal,343.8226245084131,Sr6 P6
P-6m2,187,hexagonal,191.63321990581355,Te2 W1
P-6m2,187,hexagonal,169.91297910419257,Mo1 Se2
P-6m2,187,hexagonal,193.83592429479273,Te2 Mo1
P-6m2,187,hexagonal,150.777872374364,W1 S2
I-42d,122,tetragonal,164.30590896436425,Zn2 Cl4
I-4,82,tetragonal,98.56009868744188,Li2 Mn1 F4
P4_12_12,92,tetragonal,572.2547734829026,Tm8 Ge8 O28
I-42m,121,tetragonal,123.92909659108881,Na3 V1 O4
R3c,161,trigonal,116.96494586661012,Li2 V2 F6
P2_1/c,14,monoclinic,337.13349890096634,Li4 H4 S4 O16
I-4,82,tetragonal,89.87920224659611,Li1 Mn1 P1 O4
P6_3,173,hexagonal,617.7545438561349,Cs4 Mo6 Se2 O24
P-1,2,triclinic,276.77644863583356,Li18 Cr2 N10
Pna2_1,33,orthorhombic,421.82493514485367,Li4 Sn4 P4 O16
C2/m,12,monoclinic,156.17835462578614,Nb2 Ga2 O8
Ibam,72,orthorhombic,343.5392602128107,Rb4 Mn2 Se4
R-3,148,trigonal,401.0146825102772,Si8 H8 O12
I-4,82,tetragonal,358.69723518994994,Pr5 Cu1 Se8
Pmna,53,orthorhombic,534.970580800905,P4
P6_3,173,hexagonal,538.2731456642589,Rb2 V6 Se4 O24
I-42m,121,tetragonal,597.7906800415644,Cs4 Sb4 Cl4 F12
P2_1,4,monoclinic,215.34512645606114,Li4 H4 S2 O10
P2_1/m,11,monoclinic,184.92008329973356,Ba2 H8 O6
P1,1,triclinic,141.7020131070176,Li4 V2 O6 F2
P2_12_12_1,19,orthorhombic,269.5166968905964,H4 I4 O12
Pna2_1,33,orthorhombic,1111.4898007282538,P16 Se20
P2_1,4,monoclinic,155.24962556314543,Li2 Te2 H2 O8
P-1,2,triclinic,565.9222085866816,Mg1 H12 I8 O6
P-3m1,164,trigonal,70.42273650137247,V1 Cl2
I-4,82,tetragonal,364.7611060780444,Pr5 Ag1 Se8
Pbca,61,orthorhombic,579.9696723185174,P8 H8 O8 F16
R-3m,166,trigonal,44.27691897525158,Na1 V1 O2
P1,1,triclinic,404.98993209187284,K4 P1 H5 S3 O16
Cc,9,monoclinic,339.6499900506179,V2 P6 O18
Cc,9,monoclinic,77.4643325540573,P2 N2 O2
P4/nmm,129,tetragonal,68.06043242097519,Sc2 O2 F2
Ama2,40,orthorhombic,298.6235582129683,Cs2 B6 H16
P2_1/c,14,monoclinic,338.00008562689015,Na12 B4 N8
P1,1,triclinic,138.80212505962416,Li1 Co1 W2 O8
Pmc2_1,26,orthorhombic,448.0102501877827,Na8 Ti4 Si4 O20
P1,1,triclinic,173.3215005511761,Si4 O8
I-4m2,119,tetragonal,78.0791120995602,Nb1 Fe1 O4
Pc,7,monoclinic,338.4055807891223,Li4 Al4 Si4 O16
P2,3,monoclinic,215.5109385282676,Li1 V1 Te3 O12
P2_1/c,14,monoclinic,326.6503777266674,P4 H12 O16
P2_1/c,14,monoclinic,322.51852969856407,P4 H12 O16
P2_13,198,cubic,174.11984825331703,Co4 As4 S4
P-6,174,hexagonal,226.80714505591925,Na3 Y3 F12
P6_3mc,186,hexagonal,252.65642800834453,Ca6 Si2 O10
P6_3,173,hexagonal,518.7782228171363,Tb6 Cu2 Sn2 S14
F-43m,216,cubic,60.50411803536023,Ti1 Sn1 Pt1
Cmmm,65,orthorhombic,67.80210155916909,Ta1 Cr1 O4
P2_1,4,monoclinic,328.97989782079344,Na2 P2 H8 S2 O16
I-4,82,tetragonal,385.81928033332684,La5 Tl1 Se8
Pmn2_1,31,orthorhombic,355.15244303561485,Ag6 P2 S8
Pc,7,monoclinic,169.2033421463912,Li4 Cu2 P2 O8
P-3m1,164,trigonal,93.20834147871396,Mn1 Br2
I4/mmm,139,tetragonal,37.98578759269334,Ca1 O2
Fm-3m,225,cubic,70.93384888543338,Na2 S1
I4/mmm,139,tetragonal,23.550475680433458,H2
Im-3m,229,cubic,70.7103805,H1
R-3,148,trigonal,144.62499758463647,Ag2 Sb2 O6
Pm,6,monoclinic,164.1609836635435,Li5 Cu1 P2 O8
P-42_1m,113,tetragonal,316.7642736180913,Ca4 Co2 Si4 O14
P1,1,triclinic,260.1465651718209,V1 Fe1 P4 O14
P2_13,198,cubic,317.21488614492233,Na4 Br4 O12
Cmc2_1,36,orthorhombic,407.9371285551196,Cs4 Se6
P2_13,198,cubic,696.0135939987553,Rb12 Sb4 O12
C2/m,12,monoclinic,108.35264785358486,Li2 Cr2 Co1 O6
Pc,7,monoclinic,184.6807770693277,Li2 Co2 Si2 O8
P6_3/mmc,194,hexagonal,151.47304168846117,Cs2 Y2 O4
P1,1,triclinic,259.24433680556547,Li3 Mn2 C4 O12
P2_1,4,monoclinic,513.0504225854484,V2 P8 O24
Pnma,62,orthorhombic,276.16379410396,Ag8 Se4
C222_1,20,orthorhombic,222.7507245395052,K2 H16 N6
Ama2,40,orthorhombic,297.6004639698105,Sn4 P2 Cl2 O8
Fm-3m,225,cubic,123.13499831599248,Na1 P1 F6
Pbca,61,orthorhombic,407.8728229195913,Co8 Sb8 S8
Cmc2_1,36,orthorhombic,265.26927076717544,Hg2 I2 Br2
I-4,82,tetragonal,142.1680936942366,Li2 Ca1 Hf1 F8
P2_1,4,monoclinic,89.80915383974023,K2 H2 O2
P2_1/c,14,monoclinic,714.3850319439922,Al4 Ga4 Cl16
Pc,7,monoclinic,546.3126825157642,Sn4 P4 Se12
R-3,148,trigonal,110.41166982132677,Ni1 Sn1 F6
I-4,82,tetragonal,236.35979968695003,Cd1 Ga2 Te4
Fm-3m,225,cubic,333.12484118172773,Rb2 Sn1 Br6
C2/c,15,monoclinic,252.1893640466206,Ca6 Ga4 N8
F-43m,216,cubic,63.5200920812546,Li2 Cu1 Sb1
P2_12_12_1,19,orthorhombic,532.571808709908,Nd8 Te4 O24
P3m1,156,trigonal,49.133644731771106,Hf1 Zn1 N2
Fd-3m,227,cubic,376.145630732575,Mg2 In4 Se8
P-43n,218,cubic,2048.1809231786506,K32 Si32
Fm-3m,225,cubic,407.0036625034019,Cs2 Pd1 I6
C2/m,12,monoclinic,281.94319888610096,In2 Br6
P2_12_12_1,19,orthorhombic,145.13767705905173,Be4 H8 O8
P-1,2,triclinic,320.4459025874878,Li2 V3 C6 O18
C2/c,15,monoclinic,489.3765093590227,V4 S16
R-3m,166,trigonal,101.78789808340176,Sr1 Ni1 F6
R3m,160,trigonal,63.73117560036553,H3 Cl1 O1
F-43m,216,cubic,41.73685895299886,Ga1 P1
C2,5,monoclinic,318.51602591573777,Li3 Mn6 F18
R32,155,trigonal,214.9552199306742,Ba1 Al2 Sb2 O7
Cc,9,monoclinic,103.52841872930483,Li4 Cr2 O6
Pa-3,205,cubic,1812.4290323677417,Si8 Br32
R3m,160,trigonal,121.47064401134335,Zn3 S3
Immm,71,orthorhombic,125.17274638501627,K2 Pt1 S2
P-3m1,164,trigonal,39.83238151042563,Ni1 H2 O2
R-3,148,trigonal,153.73652559090377,Cs1 Br1 F6
P4_322,95,tetragonal,332.5596781826496,Li4 Nb4 Fe4 O16
Pnma,62,orthorhombic,352.2565673202489,Sn4 Cl8
P2_1/c,14,monoclinic,897.1276797566481,Na20 Hf4 As12
I4/m,87,tetragonal,344.06505131666694,Rb2 Te1 Br6
P1,1,triclinic,171.14370279900362,Li1 Mn2 P2 O8
P6_3/mmc,194,hexagonal,343.9160210527715,Ba6 Sb2 N2
P2/c,13,monoclinic,314.9689295793057,Zr2 Cl8
P-43m,215,cubic,233.98002729931991,Li3 Sb1 S4
C2/m,12,monoclinic,179.9126776783916,K4 Ir1 O4
P2_13,198,cubic,914.561004352389,Tl12 Sb4 Se12
Cmc2_1,36,orthorhombic,292.0055830801185,Sm6 Ga2 O12
Pc,7,monoclinic,436.6374039035771,Ba2 Si14 N20
I4/mcm,140,tetragonal,238.21574915389533,Tl2 In2 Se4
P1,1,triclinic,205.52633139548357,Li4 V1 Fe1 Te2 O12
P-1,2,triclinic,96.79652594008918,V1 Br2 O1
P4_2/mnm,136,tetragonal,79.66242227662276,V2 F4
Cmc2_1,36,orthorhombic,358.54084935855064,Rb4 Se6
I-4,82,tetragonal,341.52467025731505,Na4 Be1 Al1 Si4 Cl1 O12
Pmn2_1,31,orthorhombic,65.8001463995746,Ga2 H2 O4
P2_1,4,monoclinic,387.0246122383408,Ba2 Te2 W4 O18
Cmc2_1,36,orthorhombic,284.98813000011836,K4 S6
P2_12_12_1,19,orthorhombic,461.7539619532341,K8 P8
C2/m,12,monoclinic,137.15251778616224,Ca1 V2 O6
Pm-3m,221,cubic,96.19152708825901,Cs1 Ca1 F3
Pnma,62,orthorhombic,353.1219641134006,Li4 Mn8 O4 F12
P1,1,triclinic,288.8248295154652,Cs3 Li1 Cl4
P3_221,154,trigonal,966.3806927839724,Be9 Cl18
P1,1,triclinic,260.70558234222625,Li3 V2 C4 O12
I-42d,122,tetragonal,326.961095294694,Nd4 Pb2 S8
P1,1,triclinic,108.66781486225472,V3 O4 F2
Cmc2_1,36,orthorhombic,142.39548548576573,Ge4 N4 O2
I-42m,121,tetragonal,210.87411283204892,Cd1 In2 Se4
Ama2,40,orthorhombic,325.2778919881014,Ba2 Mg2 Te4 O14
Cmc2_1,36,orthorhombic,168.76985171797324,La2 Ta2 O8
Pna2_1,33,orthorhombic,347.0514837111688,Li4 Zn4 P4 O16
R3m,160,trigonal,222.90203459949666,Cu4 I4
P2_1,4,monoclinic,171.07963310218656,Li4 Co2 Si2 O8
P-42m,111,tetragonal,212.49313610511507,Cd1 In2 Se4
P3_221,154,trigonal,319.60336043215017,Ba3 B3 P3 O15
R-3,148,trigonal,133.9765740575605,Tl1 As1 F6
Pc,7,monoclinic,194.52846452049306,Li2 Fe2 Si2 O8
Pna2_1,33,orthorhombic,280.74574284434846,Li4 Cr4 Si4 O16
Pna2_1,33,orthorhombic,300.2073761365467,Li4 Cr4 Si4 O16
P6_3mc,186,hexagonal,42.52728336284192,Al2 N2
P6_3/mmc,194,hexagonal,119.70249301229994,Sc2 Tl2 O4
P6_3/mmc,194,hexagonal,119.94463093160564,In2 Ga2 O6
C2,5,monoclinic,40.74297888261287,Ni1 H2 O2
Cmc2_1,36,orthorhombic,207.34170608520225,Rb4 Co2 O6
R-3m,166,trigonal,55.218265904319956,In1 Hg1
P4_12_12,92,tetragonal,589.7308557882577,Ba4 Pt8 S12
P6_3mc,186,hexagonal,551.99092801069,Na12 Zn2 Se8
Ama2,40,orthorhombic,128.49754567971453,Sm2 B2 O6
I-43d,220,cubic,151.40062855176964,Hf6 N8
C2/c,15,monoclinic,292.01839690567556,Fe4 P16
P6_3mc,186,hexagonal,771.4925857606817,Ta6 Te2 I14
R-3m,166,trigonal,51.775031006202184,Fe1 Ag1 O2
P-1,2,triclinic,337.70418088527947,Sr8 Ti2 N8
P1,1,triclinic,290.1842250386365,Na2 H18 O10
I4/m,87,tetragonal,534.5504349004899,Bi8 Ru2 I4
R-3c,167,trigonal,101.7906672347036,Cr2 F6
C2/m,12,monoclinic,473.15180486303683,Bi8 Ru2 Br4
Imma,74,orthorhombic,133.90502743541003,Li2 Cr2 Si2 O8
P2_12_12_1,19,orthorhombic,467.9102563648109,Tm8 Te4 O24
Pna2_1,33,orthorhombic,607.6216809104118,K4 Na4 Sn4 F24
P-62m,189,hexagonal,275.73078892183054,Na6 S6
R3,146,trigonal,513.2808875373946,P4 N3 Cl11
P6_3/m,176,hexagonal,148.64882359673544,Si6 N8
Pnma,62,orthorhombic,268.2370747367041,N4 Cl4 O4
P2_1/c,14,monoclinic,416.69065204887625,Ca12 Al4 N12
P6_3/mmc,194,hexagonal,371.81578787397314,Cs2 Cd2 Br6
Ama2,40,orthorhombic,121.22547320873561,Y2 B2 O6
P6_222,180,hexagonal,273.8467184820452,Ca3 S3 O12
R3m,160,trigonal,130.16239172462355,In2 Se2
P-4n2,118,tetragonal,1163.709288223302,Nb4 P8 S32
Pbcn,60,orthorhombic,868.1597623930159,Ca28 Si4 N24
P4_12_12,92,tetragonal,522.3845278843357,K12 Ni4 O8
P6_3mc,186,hexagonal,164.5305236853893,Sc2 Al6 C6
Im-3m,229,cubic,340.47573595721843,Ge14 Ir6
P-6m2,187,hexagonal,116.57962105959902,K1 Sr1 C1 O3 F1
